`artistID`|`genre`|`genreNo`
`7hAolICGSgXJuM6DUpK5rp`|`neo-synthpop`|10
`7hAolICGSgXJuM6DUpK5rp`|`shimmer pop`|11
`7K3zpFXBvPcvzhj7zlGJdO`|`alternative dance`|0
`7K3zpFXBvPcvzhj7zlGJdO`|`bitpop`|1
`7K3zpFXBvPcvzhj7zlGJdO`|`dance-punk`|2
`7K3zpFXBvPcvzhj7zlGJdO`|`digital hardcore`|3
`7K3zpFXBvPcvzhj7zlGJdO`|`electronica`|4
`7K3zpFXBvPcvzhj7zlGJdO`|`electropop`|5
`7K3zpFXBvPcvzhj7zlGJdO`|`indietronica`|6
`7K3zpFXBvPcvzhj7zlGJdO`|`neo-synthpop`|7
`7K3zpFXBvPcvzhj7zlGJdO`|`new rave`|8
`7K3zpFXBvPcvzhj7zlGJdO`|`nintendocore`|9
`7K3zpFXBvPcvzhj7zlGJdO`|`nu gaze`|10
`37uLId6Z5ZXCx19vuruvv5`|`alternative dance`|0
`37uLId6Z5ZXCx19vuruvv5`|`dance-punk`|1
`37uLId6Z5ZXCx19vuruvv5`|`electronica`|2
`37uLId6Z5ZXCx19vuruvv5`|`electropop`|3
`37uLId6Z5ZXCx19vuruvv5`|`indie pop`|4
`37uLId6Z5ZXCx19vuruvv5`|`indie rock`|5
`37uLId6Z5ZXCx19vuruvv5`|`indie soul`|6
`37uLId6Z5ZXCx19vuruvv5`|`indietronica`|7
`37uLId6Z5ZXCx19vuruvv5`|`modern rock`|8
`37uLId6Z5ZXCx19vuruvv5`|`neo-synthpop`|9
`37uLId6Z5ZXCx19vuruvv5`|`new rave`|10
`55fhWPvDiMpLnE4ZzNXZyW`|`dance pop`|0
`55fhWPvDiMpLnE4ZzNXZyW`|`pop`|1
`55fhWPvDiMpLnE4ZzNXZyW`|`post-teen pop`|2
`11gWrKZMBsGQWmobv3oNfW`|`aussietronica`|0
`11gWrKZMBsGQWmobv3oNfW`|`brostep`|1
`11gWrKZMBsGQWmobv3oNfW`|`edm`|2
`11gWrKZMBsGQWmobv3oNfW`|`electra`|3
`11gWrKZMBsGQWmobv3oNfW`|`electro house`|4
`11gWrKZMBsGQWmobv3oNfW`|`electronic trap`|5
`11gWrKZMBsGQWmobv3oNfW`|`escape room`|6
`11gWrKZMBsGQWmobv3oNfW`|`indietronica`|7
`4B1CeNsCcLfOvRBJ34UUSX`|`australian hip hop`|0
`4B1CeNsCcLfOvRBJ34UUSX`|`australian underground hip hop`|1
`1aSwrSGBNGMLn9ymttfRkk`|`norwegian hip hop`|0
`1aSwrSGBNGMLn9ymttfRkk`|`norwegian pop`|1
`1aSwrSGBNGMLn9ymttfRkk`|`vapor twitch`|2
`39vA9YljbnOApXKniLWBZv`|`art pop`|0
`39vA9YljbnOApXKniLWBZv`|`chamber pop`|1
`39vA9YljbnOApXKniLWBZv`|`electropop`|2
`39vA9YljbnOApXKniLWBZv`|`etherpop`|3
`39vA9YljbnOApXKniLWBZv`|`indie folk`|4
`39vA9YljbnOApXKniLWBZv`|`indie pop`|5
`39vA9YljbnOApXKniLWBZv`|`indie rock`|6
`39vA9YljbnOApXKniLWBZv`|`indietronica`|7
`39vA9YljbnOApXKniLWBZv`|`shimmer pop`|8
`64mPnRMMeudAet0E62ypkx`|`alternative metal`|0
`64mPnRMMeudAet0E62ypkx`|`alternative rock`|1
`64mPnRMMeudAet0E62ypkx`|`comic`|2
`64mPnRMMeudAet0E62ypkx`|`funk metal`|3
`64mPnRMMeudAet0E62ypkx`|`funk rock`|4
`64mPnRMMeudAet0E62ypkx`|`garage rock`|5
`64mPnRMMeudAet0E62ypkx`|`hard rock`|6
`64mPnRMMeudAet0E62ypkx`|`nu metal`|7
`64mPnRMMeudAet0E62ypkx`|`post-grunge`|8
`64mPnRMMeudAet0E62ypkx`|`rock`|9
`6FIrstf3kHEg3zBOyLpvxD`|`alternative dance`|0
`6FIrstf3kHEg3zBOyLpvxD`|`baroque pop`|1
`6FIrstf3kHEg3zBOyLpvxD`|`chamber pop`|2
`6FIrstf3kHEg3zBOyLpvxD`|`electropop`|3
`6FIrstf3kHEg3zBOyLpvxD`|`indie pop`|4
`6FIrstf3kHEg3zBOyLpvxD`|`indie poptimism`|5
`6FIrstf3kHEg3zBOyLpvxD`|`indie rock`|6
`6FIrstf3kHEg3zBOyLpvxD`|`indietronica`|7
`6FIrstf3kHEg3zBOyLpvxD`|`modern rock`|8
`6FIrstf3kHEg3zBOyLpvxD`|`piano rock`|9
`6FIrstf3kHEg3zBOyLpvxD`|`shimmer pop`|10
`6FIrstf3kHEg3zBOyLpvxD`|`stomp and holler`|11
`3TNt4aUIxgfy9aoaft5Jj2`|`alternative dance`|0
`3TNt4aUIxgfy9aoaft5Jj2`|`alternative rock`|1
`3TNt4aUIxgfy9aoaft5Jj2`|`art pop`|2
`3TNt4aUIxgfy9aoaft5Jj2`|`dance-punk`|3
`3TNt4aUIxgfy9aoaft5Jj2`|`garage rock`|4
`3TNt4aUIxgfy9aoaft5Jj2`|`indie pop`|5
`3TNt4aUIxgfy9aoaft5Jj2`|`indie rock`|6
`3TNt4aUIxgfy9aoaft5Jj2`|`modern rock`|7
`3TNt4aUIxgfy9aoaft5Jj2`|`new rave`|8
`3TNt4aUIxgfy9aoaft5Jj2`|`rock`|9
`3TaUSUXn41GixL7zbvrIDt`|`canadian electronic`|0
`3TaUSUXn41GixL7zbvrIDt`|`edm`|1
`3TaUSUXn41GixL7zbvrIDt`|`electro house`|2
`3TaUSUXn41GixL7zbvrIDt`|`electronic trap`|3
`3TaUSUXn41GixL7zbvrIDt`|`turntablism`|4
`2eam0iDomRHGBypaDQLwWI`|`indie pop`|0
`2eam0iDomRHGBypaDQLwWI`|`indie poptimism`|1
`2eam0iDomRHGBypaDQLwWI`|`indietronica`|2
`2eam0iDomRHGBypaDQLwWI`|`modern alternative rock`|3
`2eam0iDomRHGBypaDQLwWI`|`modern rock`|4
`2eam0iDomRHGBypaDQLwWI`|`pop`|5
`2eam0iDomRHGBypaDQLwWI`|`pop rock`|6
`2eam0iDomRHGBypaDQLwWI`|`rock`|7
`2eam0iDomRHGBypaDQLwWI`|`stomp and holler`|8
`7sgWBYtJpblXpJl2lU5WVs`|`alternative dance`|0
`7sgWBYtJpblXpJl2lU5WVs`|`indie pop`|1
`7sgWBYtJpblXpJl2lU5WVs`|`indie rock`|2
`7sgWBYtJpblXpJl2lU5WVs`|`indietronica`|3
`7sgWBYtJpblXpJl2lU5WVs`|`la indie`|4
`7sgWBYtJpblXpJl2lU5WVs`|`modern rock`|5
`7sgWBYtJpblXpJl2lU5WVs`|`shimmer pop`|6
`7sgWBYtJpblXpJl2lU5WVs`|`vapor soul`|7
`7jZycSvTyx0W9poD4PjEIG`|`english indie rock`|0
`7jZycSvTyx0W9poD4PjEIG`|`indie anthem-folk`|1
`7jZycSvTyx0W9poD4PjEIG`|`modern alternative rock`|2
`7jZycSvTyx0W9poD4PjEIG`|`modern rock`|3
`7jZycSvTyx0W9poD4PjEIG`|`rock`|4
`1dfeR4HaWDbWqFHLkxsg1d`|`glam rock`|0
`1dfeR4HaWDbWqFHLkxsg1d`|`rock`|1
`0oSGxfWSnnOXhD2fKuz2Gy`|`album rock`|0
`0oSGxfWSnnOXhD2fKuz2Gy`|`art rock`|1
`0oSGxfWSnnOXhD2fKuz2Gy`|`classic rock`|2
`0oSGxfWSnnOXhD2fKuz2Gy`|`dance rock`|3
`0oSGxfWSnnOXhD2fKuz2Gy`|`glam rock`|4
`0oSGxfWSnnOXhD2fKuz2Gy`|`permanent wave`|5
`0oSGxfWSnnOXhD2fKuz2Gy`|`protopunk`|6
`0oSGxfWSnnOXhD2fKuz2Gy`|`rock`|7
`5eAWCfyUhZtHHtBdNk56l1`|`alternative metal`|0
`5eAWCfyUhZtHHtBdNk56l1`|`nu metal`|1
`5eAWCfyUhZtHHtBdNk56l1`|`post-grunge`|2
`5eAWCfyUhZtHHtBdNk56l1`|`rap metal`|3
`5eAWCfyUhZtHHtBdNk56l1`|`rock`|4
`0KEExJc1NKwmzJxQHbbkts`|`pop edm`|0
`4AA8eXtzqh5ykxtafLaPOi`|`aussietronica`|0
`4AA8eXtzqh5ykxtafLaPOi`|`brostep`|1
`4AA8eXtzqh5ykxtafLaPOi`|`edm`|2
`4AA8eXtzqh5ykxtafLaPOi`|`electro house`|3
`4AA8eXtzqh5ykxtafLaPOi`|`electronic trap`|4
`4AA8eXtzqh5ykxtafLaPOi`|`escape room`|5
`4AA8eXtzqh5ykxtafLaPOi`|`indietronica`|6
`4AA8eXtzqh5ykxtafLaPOi`|`vapor twitch`|7
`1nhSLEYdoBHG6cJ8NDwoF1`|`dance pop`|0
`1nhSLEYdoBHG6cJ8NDwoF1`|`gauze pop`|1
`1nhSLEYdoBHG6cJ8NDwoF1`|`hopebeat`|2
`1nhSLEYdoBHG6cJ8NDwoF1`|`indie electropop`|3
`1nhSLEYdoBHG6cJ8NDwoF1`|`indie pop`|4
`1nhSLEYdoBHG6cJ8NDwoF1`|`indie poptimism`|5
`1nhSLEYdoBHG6cJ8NDwoF1`|`indietronica`|6
`1nhSLEYdoBHG6cJ8NDwoF1`|`shimmer pop`|7
`1nhSLEYdoBHG6cJ8NDwoF1`|`uk pop`|8
`1nhSLEYdoBHG6cJ8NDwoF1`|`vapor soul`|9
`3AA28KZvwAUcZuOKwyblJQ`|`alternative hip hop`|0
`3AA28KZvwAUcZuOKwyblJQ`|`art pop`|1
`0C0XlULifJtAgn6ZNCW2eu`|`modern rock`|0
`0C0XlULifJtAgn6ZNCW2eu`|`permanent wave`|1
`0C0XlULifJtAgn6ZNCW2eu`|`rock`|2
`2e53aHBQdCMKWqHDuyJsjC`|`album rock`|0
`2e53aHBQdCMKWqHDuyJsjC`|`art rock`|1
`2e53aHBQdCMKWqHDuyJsjC`|`blues rock`|2
`2e53aHBQdCMKWqHDuyJsjC`|`british blues`|3
`2e53aHBQdCMKWqHDuyJsjC`|`classic rock`|4
`2e53aHBQdCMKWqHDuyJsjC`|`country rock`|5
`2e53aHBQdCMKWqHDuyJsjC`|`electric blues`|6
`2e53aHBQdCMKWqHDuyJsjC`|`folk rock`|7
`2e53aHBQdCMKWqHDuyJsjC`|`hard rock`|8
`2e53aHBQdCMKWqHDuyJsjC`|`psychedelic rock`|9
`2e53aHBQdCMKWqHDuyJsjC`|`rock`|10
`2e53aHBQdCMKWqHDuyJsjC`|`roots rock`|11
`3koiLjNrgRTNbOwViDipeA`|`classic soul`|0
`3koiLjNrgRTNbOwViDipeA`|`funk`|1
`3koiLjNrgRTNbOwViDipeA`|`motown`|2
`3koiLjNrgRTNbOwViDipeA`|`northern soul`|3
`3koiLjNrgRTNbOwViDipeA`|`quiet storm`|4
`3koiLjNrgRTNbOwViDipeA`|`soul`|5
`75jNCko3SnEMI5gwGqrbb8`|`motown`|0
`2iE18Oxc8YSumAU232n4rW`|`adult standards`|0
`2iE18Oxc8YSumAU232n4rW`|`motown`|1
`6Rx1JKzBrSzoKQtmbVmBnM`|`pop punk`|0
`3OpqU68JpZlzvjAJj3B2Da`|`comic`|0
`3OpqU68JpZlzvjAJj3B2Da`|`comic metal`|1
`3OpqU68JpZlzvjAJj3B2Da`|`metal`|2
`3OpqU68JpZlzvjAJj3B2Da`|`pirate`|3
`3OpqU68JpZlzvjAJj3B2Da`|`power metal`|4
`3OpqU68JpZlzvjAJj3B2Da`|`scottish metal`|5
`4EnEZVjo3w1cwcQYePccay`|`conscious hip hop`|0
`4EnEZVjo3w1cwcQYePccay`|`gangster rap`|1
`4EnEZVjo3w1cwcQYePccay`|`hardcore hip hop`|2
`4EnEZVjo3w1cwcQYePccay`|`hip hop`|3
`4EnEZVjo3w1cwcQYePccay`|`old school hip hop`|4
`4EnEZVjo3w1cwcQYePccay`|`rap`|5
`4EnEZVjo3w1cwcQYePccay`|`west coast rap`|6
`3Uobr6LgQpBbk6k4QGAb3V`|`nu-metalcore`|0
`34EP7KEpOjXcM2TCat1ISk`|`east coast hip hop`|0
`34EP7KEpOjXcM2TCat1ISk`|`gangster rap`|1
`34EP7KEpOjXcM2TCat1ISk`|`hardcore hip hop`|2
`34EP7KEpOjXcM2TCat1ISk`|`hip hop`|3
`34EP7KEpOjXcM2TCat1ISk`|`rap`|4
`4V8Sr092TqfHkfAA5fXXqG`|`latin`|0
`4V8Sr092TqfHkfAA5fXXqG`|`latin pop`|1
`4V8Sr092TqfHkfAA5fXXqG`|`puerto rican pop`|2
`4V8Sr092TqfHkfAA5fXXqG`|`tropical`|3
`4VMYDCV2IEDYJArk749S6m`|`latin`|0
`4VMYDCV2IEDYJArk749S6m`|`latin hip hop`|1
`4VMYDCV2IEDYJArk749S6m`|`reggaeton`|2
`4VMYDCV2IEDYJArk749S6m`|`tropical`|3
`1uNFoZAHBGtllmzznpCI3s`|`canadian pop`|0
`1uNFoZAHBGtllmzznpCI3s`|`pop`|1
`1uNFoZAHBGtllmzznpCI3s`|`post-teen pop`|2
`1tqhsYv8yBBdwANFNzHtcr`|`comedy rap`|0
`1tqhsYv8yBBdwANFNzHtcr`|`pop rap`|1
`1tqhsYv8yBBdwANFNzHtcr`|`rap`|2
`7bXgB6jMjp9ATFy66eO08Z`|`dance pop`|0
`7bXgB6jMjp9ATFy66eO08Z`|`pop`|1
`7bXgB6jMjp9ATFy66eO08Z`|`pop rap`|2
`7bXgB6jMjp9ATFy66eO08Z`|`r&b`|3
`7bXgB6jMjp9ATFy66eO08Z`|`rap`|4
`2J0JN7EFN10G1Tty6hX0AN`|`atl hip hop`|0
`2J0JN7EFN10G1Tty6hX0AN`|`atl trap`|1
`2J0JN7EFN10G1Tty6hX0AN`|`rap`|2
`2J0JN7EFN10G1Tty6hX0AN`|`southern hip hop`|3
`2J0JN7EFN10G1Tty6hX0AN`|`trap`|4
`2J0JN7EFN10G1Tty6hX0AN`|`vapor trap`|5
`1pPmIToKXyGdsCF6LmqLmI`|`atl hip hop`|0
`1pPmIToKXyGdsCF6LmqLmI`|`hip hop`|1
`1pPmIToKXyGdsCF6LmqLmI`|`melodic rap`|2
`1pPmIToKXyGdsCF6LmqLmI`|`pop rap`|3
`1pPmIToKXyGdsCF6LmqLmI`|`rap`|4
`1pPmIToKXyGdsCF6LmqLmI`|`southern hip hop`|5
`1pPmIToKXyGdsCF6LmqLmI`|`trap`|6
`4TEJudQY2pXxVHPE3gD2EU`|`rap`|0
`4TEJudQY2pXxVHPE3gD2EU`|`southern hip hop`|1
`4TEJudQY2pXxVHPE3gD2EU`|`trap`|2
`4TEJudQY2pXxVHPE3gD2EU`|`vapor trap`|3
`3TVXtAsR1Inumwj472S9r4`|`canadian hip hop`|0
`3TVXtAsR1Inumwj472S9r4`|`canadian pop`|1
`3TVXtAsR1Inumwj472S9r4`|`hip hop`|2
`3TVXtAsR1Inumwj472S9r4`|`pop rap`|3
`3TVXtAsR1Inumwj472S9r4`|`rap`|4
`3TVXtAsR1Inumwj472S9r4`|`toronto rap`|5
`5wPoxI5si3eJsYYwyXV4Wi`|`hip hop`|0
`5pKCCKE2ajJHZ9KAiaK11H`|`barbadian pop`|0
`5pKCCKE2ajJHZ9KAiaK11H`|`dance pop`|1
`5pKCCKE2ajJHZ9KAiaK11H`|`pop`|2
`5pKCCKE2ajJHZ9KAiaK11H`|`post-teen pop`|3
`5pKCCKE2ajJHZ9KAiaK11H`|`r&b`|4
`5pKCCKE2ajJHZ9KAiaK11H`|`urban contemporary`|5
`0FOWNUFHPnMy0vOw1siGqi`|`canadian hip hop`|0
`0FOWNUFHPnMy0vOw1siGqi`|`pop rap`|1
`0FOWNUFHPnMy0vOw1siGqi`|`rap`|2
`0FOWNUFHPnMy0vOw1siGqi`|`southern hip hop`|3
`0FOWNUFHPnMy0vOw1siGqi`|`trap`|4
`0FOWNUFHPnMy0vOw1siGqi`|`trap soul`|5
`0FOWNUFHPnMy0vOw1siGqi`|`underground hip hop`|6
`0A0FS04o6zMoto8OKPsDwY`|`cali rap`|0
`0A0FS04o6zMoto8OKPsDwY`|`gangster rap`|1
`0A0FS04o6zMoto8OKPsDwY`|`hip hop`|2
`0A0FS04o6zMoto8OKPsDwY`|`pop rap`|3
`0A0FS04o6zMoto8OKPsDwY`|`rap`|4
`0A0FS04o6zMoto8OKPsDwY`|`southern hip hop`|5
`0A0FS04o6zMoto8OKPsDwY`|`trap`|6
`6DPYiyq5kWVQS4RGwxzPC7`|`g funk`|0
`6DPYiyq5kWVQS4RGwxzPC7`|`gangster rap`|1
`6DPYiyq5kWVQS4RGwxzPC7`|`hip hop`|2
`6DPYiyq5kWVQS4RGwxzPC7`|`rap`|3
`6DPYiyq5kWVQS4RGwxzPC7`|`west coast rap`|4
`1zNqQNIdeOUZHb8zbZRFMX`|`trap`|0
`7iZtZyCzp3LItcw1wtPI3D`|`hip hop`|0
`7iZtZyCzp3LItcw1wtPI3D`|`melodic rap`|1
`7iZtZyCzp3LItcw1wtPI3D`|`pop rap`|2
`7iZtZyCzp3LItcw1wtPI3D`|`rap`|3
`7iZtZyCzp3LItcw1wtPI3D`|`southern hip hop`|4
`7iZtZyCzp3LItcw1wtPI3D`|`trap`|5
`13y7CgLHjMVRMDqxdx0Xdo`|`atl hip hop`|0
`13y7CgLHjMVRMDqxdx0Xdo`|`dirty south rap`|1
`13y7CgLHjMVRMDqxdx0Xdo`|`hip hop`|2
`13y7CgLHjMVRMDqxdx0Xdo`|`pop rap`|3
`13y7CgLHjMVRMDqxdx0Xdo`|`rap`|4
`13y7CgLHjMVRMDqxdx0Xdo`|`southern hip hop`|5
`13y7CgLHjMVRMDqxdx0Xdo`|`trap`|6
`67nwj3Y5sZQLl72VNUHEYE`|`hip hop`|0
`67nwj3Y5sZQLl72VNUHEYE`|`pop`|1
`67nwj3Y5sZQLl72VNUHEYE`|`pop rap`|2
`67nwj3Y5sZQLl72VNUHEYE`|`r&b`|3
`67nwj3Y5sZQLl72VNUHEYE`|`rap`|4
`67nwj3Y5sZQLl72VNUHEYE`|`southern hip hop`|5
`67nwj3Y5sZQLl72VNUHEYE`|`trap`|6
`67nwj3Y5sZQLl72VNUHEYE`|`urban contemporary`|7
`74V3dE1a51skRkdII8y2C6`|`atl hip hop`|0
`74V3dE1a51skRkdII8y2C6`|`dirty south rap`|1
`74V3dE1a51skRkdII8y2C6`|`southern hip hop`|2
`0QJIPDAEDILuo8AIq3pMuU`|`alternative dance`|0
`0QJIPDAEDILuo8AIq3pMuU`|`art pop`|1
`0QJIPDAEDILuo8AIq3pMuU`|`dance pop`|2
`0QJIPDAEDILuo8AIq3pMuU`|`escape room`|3
`0QJIPDAEDILuo8AIq3pMuU`|`new rave`|4
`41qil2VaGbD194gaEcmmyx`|`hip hop`|0
`4cynDosMoBQcVD9UKLq8eX`|`new jack swing`|0
`053q0ukIDRgzwTr4vNSwab`|`art pop`|0
`053q0ukIDRgzwTr4vNSwab`|`canadian electropop`|1
`053q0ukIDRgzwTr4vNSwab`|`chillwave`|2
`053q0ukIDRgzwTr4vNSwab`|`dance pop`|3
`053q0ukIDRgzwTr4vNSwab`|`electropop`|4
`053q0ukIDRgzwTr4vNSwab`|`escape room`|5
`053q0ukIDRgzwTr4vNSwab`|`experimental pop`|6
`053q0ukIDRgzwTr4vNSwab`|`grave wave`|7
`053q0ukIDRgzwTr4vNSwab`|`indietronica`|8
`053q0ukIDRgzwTr4vNSwab`|`metropopolis`|9
`71le7jtjw9hq389Fnvi6XM`|`danish electropop`|0
`71le7jtjw9hq389Fnvi6XM`|`danish pop`|1
`6oMuImdp5ZcFhWP0ESe6mG`|`atl hip hop`|0
`6oMuImdp5ZcFhWP0ESe6mG`|`hip hop`|1
`6oMuImdp5ZcFhWP0ESe6mG`|`pop rap`|2
`6oMuImdp5ZcFhWP0ESe6mG`|`rap`|3
`6oMuImdp5ZcFhWP0ESe6mG`|`southern hip hop`|4
`6oMuImdp5ZcFhWP0ESe6mG`|`trap`|5
`4q3ewBCX7sLwd24euuV69X`|`latin`|0
`4q3ewBCX7sLwd24euuV69X`|`reggaeton`|1
`4q3ewBCX7sLwd24euuV69X`|`trap latino`|2
`1vyhD5VmyZ7KMfW5gqLgo5`|`latin`|0
`1vyhD5VmyZ7KMfW5gqLgo5`|`reggaeton`|1
`55tif8708yyDQlSjh3Trdu`|`indie pop`|0
`55tif8708yyDQlSjh3Trdu`|`permanent wave`|1
`55tif8708yyDQlSjh3Trdu`|`piano rock`|2
`55tif8708yyDQlSjh3Trdu`|`pop rock`|3
`2ExGrw6XpbtUAJHTLtUXUD`|`dancehall`|0
`2ExGrw6XpbtUAJHTLtUXUD`|`pop`|1
`2ExGrw6XpbtUAJHTLtUXUD`|`pop rap`|2
`2ExGrw6XpbtUAJHTLtUXUD`|`uk dancehall`|3
`2ExGrw6XpbtUAJHTLtUXUD`|`uk hip hop`|4
`6M2wZ9GZgrQXHCFfjv46we`|`dance pop`|0
`6M2wZ9GZgrQXHCFfjv46we`|`pop`|1
`6M2wZ9GZgrQXHCFfjv46we`|`uk pop`|2
`6Ha4aES39QiVjR0L2lwuwq`|`dirty south rap`|0
`6Ha4aES39QiVjR0L2lwuwq`|`gangster rap`|1
`6Ha4aES39QiVjR0L2lwuwq`|`hip hop`|2
`6Ha4aES39QiVjR0L2lwuwq`|`memphis hip hop`|3
`6Ha4aES39QiVjR0L2lwuwq`|`pop rap`|4
`6Ha4aES39QiVjR0L2lwuwq`|`rap`|5
`6Ha4aES39QiVjR0L2lwuwq`|`southern hip hop`|6
`6Ha4aES39QiVjR0L2lwuwq`|`trap`|7
`3gGUMEwIX6XodWsYEvKSal`|`alabama rap`|0
`3gGUMEwIX6XodWsYEvKSal`|`rap`|1
`3gGUMEwIX6XodWsYEvKSal`|`trap`|2
`3gGUMEwIX6XodWsYEvKSal`|`vapor trap`|3
`4Ui2kfOqGujY81UcPrb5KE`|`dance pop`|0
`4Ui2kfOqGujY81UcPrb5KE`|`indie pop`|1
`4Ui2kfOqGujY81UcPrb5KE`|`indietronica`|2
`4Ui2kfOqGujY81UcPrb5KE`|`metropopolis`|3
`4Ui2kfOqGujY81UcPrb5KE`|`pop`|4
`4Ui2kfOqGujY81UcPrb5KE`|`pop rock`|5
`4Ui2kfOqGujY81UcPrb5KE`|`rock`|6
`1hCkSJcXREhrodeIHQdav8`|`german soundtrack`|0
`1hCkSJcXREhrodeIHQdav8`|`scorecore`|1
`1hCkSJcXREhrodeIHQdav8`|`soundtrack`|2
`1hCkSJcXREhrodeIHQdav8`|`video game music`|3
`4xnMDfgEmXZEEDdITKcGuE`|`big room`|0
`4xnMDfgEmXZEEDdITKcGuE`|`edm`|1
`4xnMDfgEmXZEEDdITKcGuE`|`electro house`|2
`4xnMDfgEmXZEEDdITKcGuE`|`pop edm`|3
`4xnMDfgEmXZEEDdITKcGuE`|`progressive electro house`|4
`4xnMDfgEmXZEEDdITKcGuE`|`progressive house`|5
`4xnMDfgEmXZEEDdITKcGuE`|`tropical house`|6
`1bqxdqvUtPWZri43cKHac8`|`dance pop`|0
`1bqxdqvUtPWZri43cKHac8`|`pop`|1
`1bqxdqvUtPWZri43cKHac8`|`post-teen pop`|2
`1bqxdqvUtPWZri43cKHac8`|`viral pop`|3
`6MERXsiRbur2oJZFgYRDKz`|`bow pop`|0
`6MERXsiRbur2oJZFgYRDKz`|`classify`|1
`1gR0gsQYfi6joyO1dlp76N`|`alternative dance`|0
`1gR0gsQYfi6joyO1dlp76N`|`dance-punk`|1
`1gR0gsQYfi6joyO1dlp76N`|`disco house`|2
`1gR0gsQYfi6joyO1dlp76N`|`electro house`|3
`1gR0gsQYfi6joyO1dlp76N`|`electronica`|4
`1gR0gsQYfi6joyO1dlp76N`|`filter house`|5
`1gR0gsQYfi6joyO1dlp76N`|`indietronica`|6
`1gR0gsQYfi6joyO1dlp76N`|`new rave`|7
`5ChF3i92IPZHduM7jN3dpg`|`big room`|0
`5ChF3i92IPZHduM7jN3dpg`|`deep big room`|1
`5ChF3i92IPZHduM7jN3dpg`|`dutch edm`|2
`5ChF3i92IPZHduM7jN3dpg`|`edm`|3
`5ChF3i92IPZHduM7jN3dpg`|`electro house`|4
`5ChF3i92IPZHduM7jN3dpg`|`pop edm`|5
`5ChF3i92IPZHduM7jN3dpg`|`progressive electro house`|6
`5ChF3i92IPZHduM7jN3dpg`|`progressive house`|7
`5ChF3i92IPZHduM7jN3dpg`|`tropical house`|8
`2fVW2ix4ANKiofDZIsy1XR`|`swedish pop`|0
`1G9G7WwrXka3Z1r7aIDjI7`|`atl hip hop`|0
`1G9G7WwrXka3Z1r7aIDjI7`|`dirty south rap`|1
`1G9G7WwrXka3Z1r7aIDjI7`|`hip hop`|2
`1G9G7WwrXka3Z1r7aIDjI7`|`pop rap`|3
`1G9G7WwrXka3Z1r7aIDjI7`|`rap`|4
`1G9G7WwrXka3Z1r7aIDjI7`|`southern hip hop`|5
`4TrraAsitQKl821DQY42cZ`|`dance pop`|0
`4TrraAsitQKl821DQY42cZ`|`electropop`|1
`4TrraAsitQKl821DQY42cZ`|`norwegian pop`|2
`4TrraAsitQKl821DQY42cZ`|`pop`|3
`6ueGR6SWhUJfvEhqkvMsVs`|`afrofuturism`|0
`6ueGR6SWhUJfvEhqkvMsVs`|`alternative r&b`|1
`6ueGR6SWhUJfvEhqkvMsVs`|`art pop`|2
`6ueGR6SWhUJfvEhqkvMsVs`|`atl hip hop`|3
`6ueGR6SWhUJfvEhqkvMsVs`|`dance pop`|4
`6ueGR6SWhUJfvEhqkvMsVs`|`electropop`|5
`6ueGR6SWhUJfvEhqkvMsVs`|`escape room`|6
`6ueGR6SWhUJfvEhqkvMsVs`|`neo soul`|7
`6ueGR6SWhUJfvEhqkvMsVs`|`pop`|8
`6ueGR6SWhUJfvEhqkvMsVs`|`r&b`|9
`137W8MRPWKqSmrBGDBFSop`|`hip hop`|0
`137W8MRPWKqSmrBGDBFSop`|`pittsburgh rap`|1
`137W8MRPWKqSmrBGDBFSop`|`pop rap`|2
`137W8MRPWKqSmrBGDBFSop`|`rap`|3
`137W8MRPWKqSmrBGDBFSop`|`southern hip hop`|4
`137W8MRPWKqSmrBGDBFSop`|`trap`|5
`0du5cEVh5yTK9QJze8zA0C`|`pop`|0
`0du5cEVh5yTK9QJze8zA0C`|`post-teen pop`|1
`07YZf4WDAMNwqr4jfgOZ8y`|`dance pop`|0
`07YZf4WDAMNwqr4jfgOZ8y`|`pop`|1
`07YZf4WDAMNwqr4jfgOZ8y`|`pop rap`|2
`07YZf4WDAMNwqr4jfgOZ8y`|`post-teen pop`|3
`07YZf4WDAMNwqr4jfgOZ8y`|`urban contemporary`|4
`6Xgp2XMz1fhVYe7i6yNAax`|`melodic rap`|0
`6Xgp2XMz1fhVYe7i6yNAax`|`rap`|1
`6Xgp2XMz1fhVYe7i6yNAax`|`trap`|2
`4V8LLVI7PbaPR0K2TGSxFF`|`hip hop`|0
`4V8LLVI7PbaPR0K2TGSxFF`|`rap`|1
`0PFtn5NtBbbUNbU9EAmIWF`|`album rock`|0
`0PFtn5NtBbbUNbU9EAmIWF`|`classic rock`|1
`0PFtn5NtBbbUNbU9EAmIWF`|`mellow gold`|2
`0PFtn5NtBbbUNbU9EAmIWF`|`rock`|3
`0PFtn5NtBbbUNbU9EAmIWF`|`soft rock`|4
`0PFtn5NtBbbUNbU9EAmIWF`|`yacht rock`|5
`698hF4vcwHwPy8ltmXermq`|`dance pop`|0
`698hF4vcwHwPy8ltmXermq`|`edm`|1
`698hF4vcwHwPy8ltmXermq`|`pop`|2
`698hF4vcwHwPy8ltmXermq`|`pop rap`|3
`7Ip2u3e5Nv6fFb5xyIHxEE`|`dance pop`|0
`7Ip2u3e5Nv6fFb5xyIHxEE`|`electropop`|1
