`num`|`trackPopularity`|`albumName`|`albumID`|`albumTotalTracks`|`trackExplicit`|`trackName`|`added_at`|`albumReleaseDate`|`trackDurationMS`|`trackID`|`albumType`|`albumReleaseDatePrecision`|`added_by`
334|72|`Summer Pack`|`15k99o4mZJ9mfpQGIOrZ45`|2|False|`Feels Like Summer`|`2018-07-14T07:25:26Z`|`2018-07-11`|297404|`7p4vHnYXkxlzvfePJVpcTr`|`single`|`day`|`nghokui`
335|56|`Sun In Our Eyes`|`2HpvpeGTBWdzBqKGLTLd3H`|1|False|`Sun In Our Eyes`|`2018-07-14T07:26:10Z`|`2018-07-12`|217932|`5vsRm2aCBl5T2qdpvwtrf6`|`single`|`day`|`nghokui`
336|46|`Say It Out Loud`|`5vFP4PaGtuIccr1hW1PQKs`|14|False|`By My Side`|`2018-07-14T16:34:13Z`|`2016-06-24`|139922|`2qKwTR3n4kBv0Gr0DAd0Zg`|`album`|`day`|`nghokui`
337|48|`White Women`|`1rqJZhedmCFNbaoTRQz9Zj`|12|False|`Jealous (I Ain't With It)`|`2018-07-14T17:34:33Z`|`2014-05-12`|228026|`3R5FA1Ay1NxgtwbElR78by`|`album`|`day`|`nghokui`
338|72|`Three Days Grace (Deluxe Version)`|`38pfSOHvxHqDWwDnjZ25U5`|15|False|`I Hate Everything About You`|`2018-07-17T23:49:30Z`|`2007-12-25`|231480|`6rUp7v3l8yC4TKxAAR5Bmx`|`album`|`day`|`nghokui`
339|0|`Bleeker`|`7in2r8pWNQy5bsNauAeBGP`|5|False|`Highway`|`2018-07-18T03:30:50Z`|`2016-03-25`|201680|`421On515lAdhfA5B0h6yPR`|`single`|`day`|`nghokui`
340|40|`Hook, Line & Sinker`|`7zJ0Jal5P5lVnfe7gnuo86`|1|False|`Hook, Line & Sinker`|`2018-07-18T03:38:12Z`|`2017-05-16`|207760|`5I69y4P1gq3WA2B5AHVicr`|`single`|`day`|`nghokui`
341|64|`Electra Heart (Deluxe)`|`5N1aNUXaHDD7YsjhbCM9JZ`|16|False|`Primadonna`|`2018-07-19T17:40:44Z`|`2012-04-30`|221075|`5tFMuAw6X2R4NLx97g7n9q`|`album`|`day`|`nghokui`
342|77|`Happy Now`|`0JcW7yCW3Qj8uMfzO2lUDb`|1|False|`Happy Now`|`2018-07-20T15:36:20Z`|`2018-07-18`|207029|`4keoy2fqgwGnbWlm3ZVZFa`|`single`|`day`|`nghokui`
343|6|`you should see me in a crown`|`6K7WeaA2R5wPU9hfuE8Zfb`|1|False|`you should see me in a crown`|`2018-07-20T15:47:45Z`|`2018-07-18`|180566|`6vsV4D8BM6PioRr1UOx0n2`|`single`|`day`|`nghokui`
344|57|`Zooted (feat. French Montana & Farruko)`|`4Y6jkhla5dLnq9vfPI7gmX`|1|False|`Zooted (feat. French Montana & Farruko)`|`2018-07-20T15:52:15Z`|`2018-07-20`|217652|`3clw56k8jqFaXnwdejV4Yo`|`single`|`day`|`nghokui`
345|61|`Golden Hour`|`7f6xPqyaolTiziKf5R5Z0c`|13|False|`Love Is A Wild Thing`|`2018-07-29T11:58:12Z`|`2018-03-30`|256146|`5F5lmpwXkxAJtvZqEguTRo`|`album`|`day`|`nghokui`
346|61|`Golden Hour`|`7f6xPqyaolTiziKf5R5Z0c`|13|False|`Wonder Woman`|`2018-07-29T12:11:41Z`|`2018-03-30`|240426|`38UCGIpo273uGgdBXbi992`|`album`|`day`|`nghokui`
347|69|`Permission To Land`|`6vW9ZDllNv87WHXS3XTjlM`|11|False|`I Believe in a Thing Called Love`|`2018-08-01T19:43:13Z`|`2003-07-07`|217653|`756CJtQRFSxEx9jV4P9hpA`|`album`|`day`|`nghokui`
348|78|`Jackie Chan`|`0vRcQquqBlFvnezWldWfmt`|1|True|`Jackie Chan`|`2018-08-04T21:28:56Z`|`2018-05-18`|215759|`4kWO6O1BUXcZmaxitpVUwp`|`single`|`day`|`nghokui`
349|83|`In My Mind`|`1c79SozES9Eb3Lzf9KVaIa`|1|False|`In My Mind`|`2018-08-04T21:56:06Z`|`2018-06-08`|184560|`0E9ZjEAyAwOXZ7wJC0PD33`|`single`|`day`|`nghokui`
350|56|`xx`|`2rmMeEq5D1Bg7YFRwtHBDr`|11|False|`Crystalised`|`2018-08-07T21:48:13Z`|`2009-08-18`|201946|`1nmCmB3qdXrzxFhvLJuhuB`|`album`|`day`|`nghokui`
351|32|`Dua Lipa`|`2vlhlrgMaXqcnhRqIEV9AP`|12|False|`Begging`|`2018-08-09T18:08:27Z`|`2017-06-02`|194106|`4PWgkvdYqkv8mUtSIQ6iXW`|`album`|`day`|`nghokui`
352|15|`Thunderclouds`|`6LK12zrllpjwB43YA4QX8d`|1|False|`Thunderclouds`|`2018-08-10T17:17:32Z`|`2018-08-09`|187026|`5a8RPWgKSmcGBGcffmIrUi`|`single`|`day`|`nghokui`
353|32|`Must've Been (feat. DRAM) [Chromeo x THEY. Version]`|`6Rs9eHuQXVIRGAxE580z0n`|1|False|`Must've Been (feat. DRAM) - Chromeo x THEY. Version`|`2018-08-10T17:18:37Z`|`2018-08-10`|183675|`7vUQZpMRXSXIbR9ggIlB7c`|`single`|`day`|`nghokui`
354|0|`still feel.`|`1cmfIeXY4XaPd4GUBZe51b`|1|False|`still feel.`|`2018-08-13T17:53:44Z`|`2018-08-03`|247437|`60T6dfF5Q7KL2ujEefzoCE`|`single`|`day`|`nghokui`
355|40|`3`|`3UV9A8j9CBA08Lt2iOofpT`|3|False|`Tip Toes`|`2018-08-13T18:01:40Z`|`2017-04-24`|195000|`7HfbeXFwmCWnLpOq6Pa7Dr`|`single`|`day`|`nghokui`
356|46|`The Price of Agony`|`4bZEganDeSIt1ucYgX93Ao`|1|False|`The Price of Agony`|`2018-08-13T20:32:42Z`|`2018-06-29`|287998|`1ZpKyES3kDQwqamuPMmUqu`|`single`|`day`|`nghokui`
357|2|`Dumptruck`|`6nm95zn2umHhVNl1IO0Ouo`|1|True|`Dumptruck`|`2018-08-13T20:39:41Z`|`2018-07-13`|217720|`3a0xTF3rUKUcUbzsz7A2oM`|`single`|`day`|`nghokui`
358|51|`Black Flame`|`00DQxO6RTdm2gvlcpjlOzt`|10|False|`Black Flame`|`2018-08-13T21:07:02Z`|`2018-07-13`|318640|`26NEy2ZH4PpkMar8l4kEws`|`album`|`day`|`nghokui`
359|41|`20/20`|`170Yu6cCOhVYiOLhgIo0YL`|1|False|`20/20`|`2018-08-13T21:18:54Z`|`2018-07-13`|241218|`3GQsfsRqUVGLq19TOd9PBU`|`single`|`day`|`nghokui`
360|7|`God is a woman`|`3qowbCeEsKLpcHDgZiPMad`|1|True|`God is a woman`|`2018-08-16T15:35:15Z`|`2018-07-13`|197573|`7gkWXbAxIYuvtOpcN3p9GJ`|`single`|`day`|`nghokui`
361|87|`Happier`|`78EicdHZr5XBWD7llEZ1Jh`|1|False|`Happier`|`2018-08-17T11:54:17Z`|`2018-08-17`|214289|`2dpaYNEQHiRxtZbfNsse99`|`single`|`day`|`nghokui`
362|66|`Dire Straits`|`4dKdxly4ji1vfl7sEYuqBe`|9|False|`Sultans of Swing`|`2018-08-21T19:40:41Z`|`1978-10-07`|350400|`6cr6UDpkjEaMQ80OjWqEBQ`|`album`|`day`|`nghokui`
363|79|`Fallen`|`02w1xMzzdF2OJxTeh1basm`|12|False|`Bring Me To Life`|`2018-08-21T23:01:51Z`|`2003-03-04`|235893|`0COqiPhxzoWICwFCS4eZcp`|`album`|`day`|`nghokui`
364|0|`Time Is Up`|`4Q6vivlvY7smVAAlVPwAjD`|1|False|`Time Is Up`|`2018-08-22T18:22:05Z`|`2018-08-22`|211698|`3fSfZJ1HDXtnPgAJaBvVRk`|`single`|`day`|`nghokui`
365|43|`White Noise (Deluxe Version)`|`7za8qVGR3wUEJ01pLFcnPB`|13|False|`Let Them In`|`2018-08-22T18:33:24Z`|`2016-04-22`|212320|`0Q2RyfUuffkaf4s61FG4q6`|`album`|`day`|`nghokui`
366|72|`Be the One`|`27BxsWgarjLePdql0KzOLP`|1|False|`Be the One`|`2018-08-23T17:36:54Z`|`2015-10-30`|202914|`1ixphys4A3NEXp6MDScfih`|`single`|`day`|`nghokui`
367|31|`DRAGON MENTALITY`|`4oWh53uDO5aPjfJx0ReDbb`|6|False|`LOST MY MIND`|`2018-08-24T21:44:49Z`|`2018-08-10`|144360|`7n08Zxn9ajd96UUe6SFGrP`|`single`|`day`|`nghokui`
368|79|`In The Zone`|`0z7pVBGOD7HCIB7S8eLkLI`|13|False|`Toxic`|`2018-09-03T19:45:40Z`|`2003-11-13`|198800|`6I9VzXrHxO9rA9A5euc8Ak`|`album`|`day`|`nghokui`
369|68|`The Boombastic Collection - Best of Shaggy`|`04bMI1jl7CB82LkdeHXyEo`|18|False|`It Wasn't Me`|`2018-09-04T16:03:19Z`|`2008-01-01`|227546|`0OaunKfsxkgBvPv68jBbmm`|`compilation`|`day`|`nghokui`
370|78|`Electricity (with Dua Lipa)`|`429B3se6xtZuvblNnS2iy7`|1|False|`Electricity (with Dua Lipa)`|`2018-09-06T09:46:18Z`|`2018-09-06`|238173|`5N4erncE7kuUccm7zEmwzk`|`single`|`day`|`nghokui`
371|62|`The George Benson Collection`|`1IcNxT9zu74BfNhuHD9MBN`|16|False|`Give Me the Night`|`2018-09-13T23:53:21Z`|`1981`|222626|`62GYoGszQfROZswLee6W3O`|`compilation`|`year`|`nghokui`
372|56|`Meteora (Bonus Edition)`|`0y13VbGddQ4azdVWakksAL`|16|False|`Faint`|`2018-09-15T14:51:25Z`|`2003-03-24`|162600|`2uxL6E8Yq0Psc1V9uBtC4F`|`album`|`day`|`nghokui`
373|81|`Meteora`|`4Gfnly5CzMJQqkUFfoHaP3`|13|False|`Numb`|`2018-09-15T15:08:46Z`|`2003-03-24`|185586|`2nLtzopw4rPReszdYBJU6h`|`album`|`day`|`nghokui`
374|81|`Reckless (30th Anniversary / Deluxe Edition)`|`2o2G49EPi4lua5zgxUKhLL`|32|False|`Summer Of '69`|`2018-09-15T18:31:54Z`|`1984-11-05`|216053|`0GONea6G2XdnHWjNZd6zt3`|`album`|`day`|`nghokui`
375|81|`September`|`4MgtwNYjD89Oj2km6eFRYd`|15|False|`September`|`2018-09-21T20:19:08Z`|`2018-04-17`|215080|`7Cuk8jsPPoNYQWXK9XRFvG`|`album`|`day`|`nghokui`
376|60|`<|º_º|>`|`4DrZfbV5FB2Hwzpq6rwArp`|11|False|`Lone Digger`|`2018-09-23T08:53:40Z`|`2015-10-16`|229804|`0thLhIqWsqqycEqFONOyhu`|`album`|`day`|`nghokui`
377|81|`Taki Taki (with Selena Gomez, Ozuna & Cardi B)`|`0ZHyvPke0EcVt6rYA8Ins3`|1|True|`Taki Taki (with Selena Gomez, Ozuna & Cardi B)`|`2018-09-28T17:03:04Z`|`2018-09-28`|212500|`4w8niZpiMy6qz1mntFA5uM`|`single`|`day`|`nghokui`
378|48|`Bayen Habeit`|`4RdUsMpepg4HbsFyaIpHsB`|1|False|`Bayen Habeit`|`2018-09-28T17:07:19Z`|`2018-09-28`|139293|`29KS7kBSU77PrYGB6RVR5O`|`single`|`day`|`nghokui`
379|7|`Paradise`|`4Mj4vclsXNBozJcvfemjky`|1|False|`Paradise`|`2018-09-28T17:18:40Z`|`2018-09-28`|215336|`0wGxHftiB6j0SDzrFkF2G7`|`single`|`day`|`nghokui`
380|77|`Sweetener`|`3tx8gQqWbGwqIGZHqDNrGe`|15|True|`breathin`|`2018-10-02T20:04:04Z`|`2018-08-17`|198160|`4OafepJy2teCjYJbvFE60J`|`album`|`day`|`nghokui`
381|64|`Want To`|`4Hwj8MyVYpdLEGKOFjVjQF`|1|False|`Want To`|`2018-10-02T20:48:27Z`|`2018-09-06`|211817|`5fK0Q3j2iUcQtiRDXlPW0K`|`single`|`day`|`nghokui`
382|93|`ASTROWORLD`|`41GuZcammIkupMPKH2OJ6I`|17|True|`SICKO MODE`|`2018-10-03T00:42:11Z`|`2018-08-03`|312820|`2xLMifQCjDGFmkHkpNLD9h`|`album`|`day`|`nghokui`
383|58|`Lush`|`2e48GqjEwCi87gQJanb1bf`|10|False|`Heat Wave`|`2018-10-03T21:58:18Z`|`2018-06-08`|308346|`43E0f1S0rOGCo6YYRYHjHP`|`album`|`day`|`nghokui`
384|0|`Beneath You`|`1q7LaBnEoKqeb2ESUrreSN`|1|False|`Beneath You`|`2018-10-04T17:02:02Z`|`2018-09-27`|222811|`4g0IPdpWZkJ6n4WAizYqhX`|`single`|`day`|`nghokui`
385|84|`Without Me`|`0zzrCTzvL4ZmR42xF46Afm`|1|True|`Without Me`|`2018-10-04T17:06:41Z`|`2018-10-04`|201660|`5p7ujcrUXASCNwRaWNHR1C`|`single`|`day`|`nghokui`
386|63|`Love For The Streets`|`2ucS4apziMY7gaBIQc2tal`|14|False|`Jerk It Out`|`2018-10-04T19:44:15Z`|`2002`|195666|`5XMjXjwCkJVmk0AHm7z8IV`|`album`|`year`|`nghokui`
387|60|`Tints (feat. Kendrick Lamar)`|`2MdTsQBOs71AZuqETMyLY2`|1|True|`Tints (feat. Kendrick Lamar)`|`2018-10-04T22:21:10Z`|`2018-10-04`|268400|`1gnwGVoG7V08vMX3hyr90x`|`single`|`day`|`nghokui`
388|62|`Fashion Nugget`|`57lJNxlrPSin9SySEnerNb`|14|False|`The Distance`|`2018-10-11T04:52:55Z`|`1996-09-17`|179653|`0xMEF2WiqKWTIG7Krjungw`|`album`|`day`|`nghokui`
389|0|`Westworld: Season 2 (Music from the HBO® Series)`|`34qXBFm8xxVu4jMvIHLvOb`|29|False|`C.R.E.A.M.`|`2018-10-11T04:57:04Z`|`2018-06-25`|106182|`6UlwC2B5vxdCKb37nqNTQe`|`album`|`day`|`nghokui`
390|56|`The Pick Of Destiny`|`3tYcwViLCWsT1ssa5p7V7A`|15|True|`Master Exploder`|`2018-10-15T17:47:52Z`|`2006-11-02`|144520|`56BNLFLPUL9NtIoxuC6dCQ`|`album`|`day`|`nghokui`
391|17|`when the party's over`|`2DfPdWWXknoGKrfa2Eicyw`|1|False|`when the party's over`|`2018-10-17T06:24:20Z`|`2018-10-17`|199931|`14JzyD6FlBD5z0wV5P07YI`|`single`|`day`|`nghokui`
392|0|`Blow That Smoke`|`26qdEQv1ApED40c7ChkmQ6`|1|False|`Blow That Smoke`|`2018-10-17T17:29:00Z`|`2018-10-19`|223000|`2uojaCMZEGSayPTysogGtx`|`single`|`day`|`nghokui`
393|47|`Forever Neverland`|`52c2O1mvqnfAVjX9QNC5yd`|14|False|`I Want You`|`2018-10-19T12:49:53Z`|`2018-10-19`|196196|`5mpibPxO6AWUhl2RiHpOGe`|`album`|`day`|`nghokui`
394|49|`WWE: WrestleMania - The Music 2013`|`3VXTgHkhZWYz9qzIY1PXKD`|23|False|`The Time Is Now (John Cena)`|`2018-10-20T15:31:51Z`|`2013-04-02`|177026|`4rUuanKJphrXkijshlCoUC`|`album`|`day`|`nghokui`
395|77|`Dua Lipa (Complete Edition)`|`0obMz8EHnr3dg6NCUK4xWp`|25|False|`Kiss and Make Up`|`2018-10-22T15:34:27Z`|`2018-10-19`|189173|`7jr3iPu4O4bTCVwLMbdU2i`|`album`|`day`|`nghokui`
396|54|`Waste It On Me (feat. BTS)`|`2zGbALuLN1QjFgddq9kIz1`|1|False|`Waste It On Me (feat. BTS)`|`2018-10-25T18:57:03Z`|`2018-10-25`|192536|`2r1T6xGTVaNAqBoPH4lZEE`|`single`|`day`|`nghokui`
397|80|`Happy Now`|`6nAjd2MlBY1f1mNu6BsWLO`|1|False|`Happy Now`|`2018-10-26T08:20:34Z`|`2018-10-26`|211362|`14sOS5L36385FJ3OL8hew4`|`single`|`day`|`nghokui`
398|18|`Boneless (Remixes)`|`2aXItG3t99T9Siy4kXae5P`|3|False|`Boneless`|`2018-10-26T16:42:32Z`|`2013-09-10`|270000|`4qPnE8jBZN3wmgGxspsOcP`|`single`|`day`|`nghokui`
399|51|`Forever Neverland`|`52c2O1mvqnfAVjX9QNC5yd`|14|False|`Beautiful Wreck`|`2018-10-26T18:49:01Z`|`2018-10-19`|229445|`3Phjn4zJ34ZiEVUngyccY5`|`album`|`day`|`nghokui`
400|63|`Baby (feat. MARINA & Luis Fonsi)`|`1hAO7DNTRHRQfxMpZBbbWT`|1|False|`Baby (feat. MARINA & Luis Fonsi)`|`2018-11-02T15:20:17Z`|`2018-11-02`|205440|`1fLhGF1JfGQYj6EZLndD86`|`single`|`day`|`nghokui`
401|52|`Get Wet`|`1Y7A8ZaZ9QyeeOa3uWQJqc`|12|True|`Live for the Night`|`2018-11-01T13:01:58Z`|`2013-09-20`|206480|`457p7UH7hoHrbA2iI4PSCA`|`album`|`day`|`nghokui`
402|52|`Get Wet`|`1Y7A8ZaZ9QyeeOa3uWQJqc`|12|False|`Alive`|`2018-11-01T13:02:06Z`|`2013-09-20`|288880|`59mrqUmhpmcfUns8BKkV30`|`album`|`day`|`nghokui`
403|59|`Alibi & Runaway (Remixes)`|`79JRwwNINMbcuNeL7SZb3o`|2|False|`Alibi (Far Out Remix)`|`2018-11-01T13:03:36Z`|`2018-06-19`|219553|`144VylfhBHydi2xvqy9yw6`|`single`|`day`|`nghokui`
404|18|`thank u, next`|`684W6NpKllEexqQlGqetCi`|1|True|`thank u, next`|`2018-11-10T00:46:39Z`|`2018-11-03`|207333|`2rPE9A1vEgShuZxxzR2tZH`|`single`|`day`|`nghokui`
405|0|`San Francisco`|`2vqOB6n4O39qd3UQ8JyZyL`|1|False|`San Francisco`|`2018-11-10T00:53:30Z`|`2018-11-09`|187293|`3dHQi60AqDoXhivIpbCvjb`|`single`|`day`|`nghokui`
406|52|`Destiny 2 (Original Soundtrack)`|`6EuwzfvfcEA1X8fODjFhhJ`|44|False|`Journey (feat. Kronos Quartet)`|`2018-11-16T03:20:08Z`|`2017-09-05`|437173|`5P68xT9dqkleXVVtdIJPXo`|`album`|`day`|`nghokui`
407|37|`Destiny 2 (Original Soundtrack)`|`6EuwzfvfcEA1X8fODjFhhJ`|44|False|`Inner Light`|`2018-11-16T15:32:04Z`|`2017-09-05`|319200|`1EV1Q3P0kJMePXd6ZvJewV`|`album`|`day`|`nghokui`
408|0|`Lonely Town`|`4A4tSImg7DoWMKbCjOwnU0`|1|False|`Lonely Town`|`2018-11-16T19:20:39Z`|`2018-11-15`|174614|`1AMESvSEC31CGjMhO0nqZy`|`single`|`day`|`nghokui`
409|66|`Electra Heart (Deluxe)`|`5N1aNUXaHDD7YsjhbCM9JZ`|16|False|`How to Be a Heartbreaker`|`2018-11-16T19:24:02Z`|`2012-04-30`|221493|`2Ow4Pmi0VOOLvbmJ8V70qo`|`album`|`day`|`nghokui`
410|60|`The Family Jewels`|`1CtDa7pVfLF4u2ZadRTWz7`|13|False|`Oh No!`|`2018-11-16T19:28:49Z`|`2010-02-15`|182586|`4sNwdacKyi2S26WrRtNama`|`album`|`day`|`nghokui`
411|44|`Howling`|`4EFg6DkYFq11PYsNQOKLcz`|1|False|`Howling`|`2018-11-28T18:01:01Z`|`2016-02-19`|286307|`5BqfP9NnRR9G8lnlwjxxk4`|`single`|`day`|`nghokui`
412|59|`Feeling of Falling`|`2ikL8krVI0IBH5nNbyqCeO`|1|False|`Feeling of Falling`|`2018-11-30T14:59:16Z`|`2018-11-30`|216789|`6lZe9DbvrcHZ3Ot2O9BPRc`|`single`|`day`|`nghokui`
413|67|`What Is Love? (Deluxe Edition)`|`1MvF4ulZKH7SaDQs9rE5nc`|16|False|`Mama (feat. Ellie Goulding)`|`2018-11-30T15:51:45Z`|`2018-11-30`|189973|`3WDIhWoRWVcaHdRwMEHkkS`|`album`|`day`|`nghokui`
414|46|`What Is Love? (Deluxe Edition)`|`1MvF4ulZKH7SaDQs9rE5nc`|16|False|`Last Goodbye (feat. Tove Styrke & Stefflon Don)`|`2018-11-30T16:01:50Z`|`2018-11-30`|199946|`6Vly9VOZmMnHDDambtb32p`|`album`|`day`|`nghokui`
415|48|`What Is Love? (Deluxe Edition)`|`1MvF4ulZKH7SaDQs9rE5nc`|16|False|`Out at Night (feat. KYLE & Big Boi)`|`2018-11-30T16:01:58Z`|`2018-11-30`|234546|`7DKSHIR389td3F1MrTOerW`|`album`|`day`|`nghokui`
416|55|`What Is Love? (Deluxe Edition)`|`1MvF4ulZKH7SaDQs9rE5nc`|16|False|`Tears (feat. Louisa Johnson)`|`2018-11-30T20:14:17Z`|`2018-11-30`|228066|`4cKyHIo4oIZTLW5MujF9nL`|`album`|`day`|`nghokui`
417|30|`Settle`|`29rV7IieoNlUb4Zy2zKt2k`|1|False|`Settle`|`2018-12-12T01:48:02Z`|`2017-10-27`|192348|`2VnkynMMl9PsBrrOibDUTL`|`single`|`day`|`nghokui`
418|45|`Mr La Di Da Di`|`0kVAkQus2vBWc0RfPfHLA2`|1|False|`Mr La Di Da Di`|`2018-12-12T01:56:09Z`|`2018-04-11`|200214|`5Dta3vXwJx28vqRZIi974F`|`single`|`day`|`nghokui`
419|39|`We Come Together (Remix) - Single`|`3ueyL4NW3S8ObiOrCUwON1`|5|False|`We come together (Fishy beat radio edit) (feat. Sakhile Moleshe)`|`2018-12-14T00:49:16Z`|`2011-03-15`|218880|`5tO7Ag4pwW1J5vrZjRGzGt`|`single`|`day`|`nghokui`
420|73|`Onka's Big Moka`|`2ww2PXKiHk7rNv26rjVJ5z`|12|False|`Dancing in the Moonlight`|`2018-12-18T02:01:06Z`|`2000`|232693|`3Fzlg5r1IjhLk2qRw667od`|`album`|`year`|`nghokui`
421|44|`Neon Sky`|`1bmnUKze4ISynQSDDflGYu`|1|False|`Neon Sky`|`2018-12-23T16:15:58Z`|`2018-05-04`|196615|`79ep1XDpYKg0goDd3g5uPT`|`single`|`day`|`nghokui`
422|58|`Call You (feat. Nasri of MAGIC!)`|`06NSyZfCbjedbbZ2Jnv7bW`|1|False|`Call You (feat. Nasri of MAGIC!)`|`2018-12-23T16:42:42Z`|`2018-11-30`|219450|`1gdMKFGWrI34ZTO8k7Hfg6`|`single`|`day`|`nghokui`
423|61|`FRIENDS KEEP SECRETS`|`7dQ734EW0iLvQfF6vBFNiZ`|7|False|`I Found You (with Calvin Harris)`|`2018-12-26T18:18:22Z`|`2018-12-07`|189165|`1kQhi22kyluRCnIPAXtxEZ`|`album`|`day`|`nghokui`
424|54|`Take You Down`|`6KAg2SM1g7F2c1aJcgKRwr`|1|False|`Take You Down`|`2018-12-26T18:27:20Z`|`2018-08-03`|221294|`0n30h31bEKiIHXXzPbkdqy`|`single`|`day`|`nghokui`
425|39|`Hallucinations`|`2PnGa0bNMNmW8t0fMZgxt6`|1|False|`Hallucinations`|`2018-12-30T18:46:42Z`|`2017-04-28`|176065|`7rwqkua9U2yWomm2hIPdOm`|`single`|`day`|`nghokui`
426|77|`Body`|`3HwBA7xp3XTbFiNzU7gjwp`|1|False|`Body`|`2018-12-30T18:46:50Z`|`2017-10-27`|163216|`21RzyxY3EFaxVy6K4RqaU9`|`single`|`day`|`nghokui`
427|18|`The Sound Of Revealed Vol. 02 (Mixed by KURA)`|`0hAaAtBP1ensXOPv83hBa2`|38|False|`Insanity`|`2018-12-30T18:47:09Z`|`2017-12-18`|187539|`7cOxSguow8LH3VWMYCS1AL`|`album`|`day`|`nghokui`
428|85|`Pray for the Wicked`|`6ApYSpXF8GxZAgBTHDzYge`|11|False|`High Hopes`|`2018-12-30T22:52:50Z`|`2018-06-22`|190946|`1rqqCSm0Qe4I9rUvWncaom`|`album`|`day`|`nghokui`
429|70|`Pray for the Wicked`|`6ApYSpXF8GxZAgBTHDzYge`|11|False|`Say Amen (Saturday Night)`|`2019-01-03T01:40:28Z`|`2018-06-22`|189186|`76vMKwFtdDDCLcM6zXybjB`|`album`|`day`|`nghokui`
430|66|`Pray for the Wicked`|`6ApYSpXF8GxZAgBTHDzYge`|11|False|`Roaring 20s`|`2019-01-03T01:40:36Z`|`2018-06-22`|186600|`0wdV94AXGRphrbkDWLNzVC`|`album`|`day`|`nghokui`
431|40|`The Fame`|`2FBA8NCSuQNi8jaR2Xjbal`|14|False|`Just Dance`|`2019-01-04T16:38:36Z`|`2008-01-01`|241933|`6HkjpGIOHv4y0IBAxUbE5z`|`album`|`day`|`nghokui`
432|42|`The Fame`|`2FBA8NCSuQNi8jaR2Xjbal`|14|False|`Poker Face`|`2019-01-04T16:50:27Z`|`2008-01-01`|237200|`0WfKDYeUAoLA3vdvLKKWMW`|`album`|`day`|`nghokui`
433|1|`The Fame Monster (Deluxe)`|`4yHr095BMG5I3IRH4ToE5l`|22|False|`Bad Romance`|`2019-01-04T17:10:21Z`|`2009-01-01`|294453|`1WP9BnIr6SbcneveMTedPj`|`album`|`day`|`nghokui`
434|3|`The Fame Monster (Deluxe)`|`4yHr095BMG5I3IRH4ToE5l`|22|False|`Alejandro`|`2019-01-04T17:10:26Z`|`2009-01-01`|274213|`15pu8u4n3q4BKl4tF20c5v`|`album`|`day`|`nghokui`
435|58|`Timebomb`|`7l2pRhL2IxUflTUeX8iU1w`|1|False|`Timebomb`|`2019-01-11T14:05:18Z`|`2019-01-11`|218589|`6GqRl2u7LIW93T8Vi5LnXU`|`single`|`day`|`nghokui`
436|72|`WHEN I WAS OLDER (Music Inspired By The Film ROMA)`|`0LgnntyagLdfW5Dz2OSYHU`|1|False|`WHEN I WAS OLDER - Music Inspired By The Film ROMA`|`2019-01-11T14:11:47Z`|`2019-01-09`|270519|`7tGEAA1f8MydT7eVbbO9Zy`|`single`|`day`|`nghokui`
437|71|`Rokstarr`|`159jpldDCgsgH6KGgjy63c`|11|False|`Dynamite`|`2019-01-13T02:40:09Z`|`2010-01-01`|203866|`1DqdF42leyFIzqNDv9CjId`|`album`|`day`|`nghokui`
438|66|`Hamilton (Original Broadway Cast Recording)`|`1kCHru7uhxBUdzkm4gzRQc`|46|False|`Wait for It`|`2019-01-15T18:28:23Z`|`2015-09-25`|193749|`7EqpEBPOohgk7NnKvBGFWo`|`compilation`|`day`|`nghokui`
439|64|`Hamilton (Original Broadway Cast Recording)`|`1kCHru7uhxBUdzkm4gzRQc`|46|False|`Dear Theodosia`|`2019-01-15T18:47:31Z`|`2015-09-25`|184004|`2sEq2rC3ynYsT49x7utWnd`|`compilation`|`day`|`nghokui`
440|64|`1989`|`2QJmrSgbdM35R67eoGQo4j`|13|False|`Bad Blood`|`2019-01-16T22:36:11Z`|`2014-10-27`|211933|`273dCMFseLcVsoSWx59IoE`|`album`|`day`|`nghokui`
441|70|`1989`|`2QJmrSgbdM35R67eoGQo4j`|13|False|`Blank Space`|`2019-01-16T22:36:16Z`|`2014-10-27`|231826|`1p80LdxRV74UKvL8gnD7ky`|`album`|`day`|`nghokui`
442|66|`Red`|`1EoDsNmgTLtmwe1BDAVxV5`|16|False|`I Knew You Were Trouble.`|`2019-01-16T22:48:41Z`|`2012-10-22`|217973|`72jCZdH0Lhg93z6Z4hBjgj`|`album`|`day`|`nghokui`
443|42|`Funk Ninja`|`4z56keNNAYGI6KCTo5EEWQ`|10|False|`Sweet Child O' Mine`|`2019-01-21T03:07:14Z`|`2018-07-02`|169343|`5pn14wUhBZ4XB2V2XIjna5`|`album`|`day`|`nghokui`
444|25|`Funk Ninja`|`4z56keNNAYGI6KCTo5EEWQ`|10|False|`Time After Time`|`2019-01-23T23:34:18Z`|`2018-07-02`|175542|`5yNsfPtgGLAj4cS12XIhGn`|`album`|`day`|`nghokui`
445|0|`Toxic`|`1oGaC4RxhJBRd8n5bZwZ7p`|1|False|`Toxic`|`2019-01-23T23:54:57Z`|`2018-04-02`|157104|`2iLDfuKDzczsUfUDx5l6Cz`|`single`|`day`|`nghokui`
